designation,full_name,close_approach_date,distance_au,dist_km,dist_lunar,distance_min_au,distance_max_au,velocity_km_s,v_rel_kmh,velocity_infinity_km_s,absolute_magnitude,is_future
2019 SN1,       (2019 SN1),2019-09-17 07:24,0.0291718588917866,4364048.0,11.35,0.0290547992354152,0.0292889164576497,8.98931289309556,32362.0,8.97914648811026,26.5,False
2019 NJ5,       (2019 NJ5),2019-09-17 12:50,0.0811514396714828,12140083.0,31.58,0.0811472412859959,0.0811556380535468,2.85634265380028,10283.0,2.84482451392646,23.26,False
2019 QO5,       (2019 QO5),2019-09-17 16:59,0.0652788516869589,9765577.0,25.4,0.0652786315527368,0.0652790718217932,10.6264501007631,38255.0,10.6226083414272,23.74,False
2019 SC11,       (2019 SC11),2019-09-18 04:02,0.0994458153914893,14876882.0,38.7,0.0968649293747625,0.102026689296283,21.8598674041675,78696.0,21.8586416863578,23.2,False
2019 SR10,       (2019 SR10),2019-09-18 05:03,0.0618665608046636,9255106.0,24.08,0.0616593741305152,0.0620737453108431,6.8481711162583,24653.0,6.841879223186,24.9,False
2019 TM1,       (2019 TM1),2019-09-18 16:06,0.0845778616755102,12652668.0,32.92,0.0843767390741646,0.0847789841303172,8.41949532898424,30310.0,8.415752791748,24.2,False
2019 SK203,       (2019 SK203),2019-09-18 20:55,0.0144456339166421,2161036.0,5.62,0.0143748041670537,0.0145164623291606,13.7965680160179,49668.0,13.7831923548304,26.02,False
2022 SS4,       (2022 SS4),2019-09-18 22:10,0.0991286703496865,14829438.0,38.58,0.0592000933918842,0.194174121505242,15.2618670593485,54943.0,15.2601057709671,23.2,False
2019 SY2,       (2019 SY2),2019-09-19 12:28,0.0085217984244852,1274843.0,3.32,0.0084456159792975,0.008597975783266,12.5008082129738,45003.0,12.4757714527433,26.6,False
2019 SO4,       (2019 SO4),2019-09-19 12:55,0.027263228004423,4078521.0,10.61,0.0269159136308117,0.0276105182127719,8.42819621960821,30342.0,8.41659243896487,27.38,False
2019 SQ2,       (2019 SQ2),2019-09-19 16:43,0.0259403228899133,3880617.0,10.1,0.0258372903441615,0.0260433550006783,19.5153342212525,70255.0,19.5100701766216,23.9,False
2019 SC,       (2019 SC),2019-09-19 18:37,0.0035973904946865,538162.0,1.4,0.0035930425529155,0.0036017383511695,13.4987458192258,48595.0,13.4437643026467,27.4,False
2023 SW5,       (2023 SW5),2019-09-19 22:25,0.0825518227084461,12349577.0,32.13,0.0320197538313472,0.134370313541562,11.0084649375338,39630.0,11.0055325810053,25.38,False
2019 SE1,       (2019 SE1),2019-09-20 01:57,0.0534753673590967,7999801.0,20.81,0.052851127250008,0.0540996137336587,13.1815527533743,47454.0,13.1777722094214,26.0,False
2019 UC1,       (2019 UC1),2019-09-20 04:32,0.0615283539284995,9204511.0,23.94,0.0613926229588375,0.0616640831718533,5.42415204993798,19527.0,5.41616244741727,25.33,False
2018 RH6,       (2018 RH6),2019-09-20 07:40,0.0973798088844088,14567812.0,37.9,0.0962216097663418,0.0985385810647947,9.32991716513641,33588.0,9.32698401749913,27.5,False
297418,297418 (2000 SP43),2019-09-20 08:56,0.0683332780895477,10222513.0,26.59,0.0683330906403415,0.0683334655387577,15.6017297855758,56166.0,15.5992303488974,18.51,False
2019 SQ6,       (2019 SQ6),2019-09-20 09:58,0.0434758585498752,6503896.0,16.92,0.0430849282263541,0.0438667692088646,6.60136017188451,23765.0,6.59206972784953,25.59,False
2019 RV,       (2019 RV),2019-09-20 10:43,0.0588149955641845,8798598.0,22.89,0.0584678532521157,0.0591621366231513,17.1882496933428,61878.0,17.1856138115163,23.6,False
2019 RP2,       (2019 RP2),2019-09-20 12:18,0.0216924970421232,3245151.0,8.44,0.0216732964431381,0.0217116938800276,1.56594220298202,5637.0,1.48543458686013,28.9,False
2019 SO6,       (2019 SO6),2019-09-20 13:17,0.0062166771117493,930002.0,2.42,0.0061605293774169,0.0062728239478693,28.6019749193987,102967.0,28.5869859478255,25.4,False
2015 SD,       (2015 SD),2019-09-20 14:13,0.0810160739702103,12119832.0,31.53,0.0810149796266936,0.0810171683142429,10.7225542202191,38601.0,10.7194865756351,24.3,False
2019 ST,       (2019 ST),2019-09-20 17:20,0.0141294959436542,2113743.0,5.5,0.0141043069058862,0.0141546847856105,12.9403692857544,46585.0,12.9257884048555,24.5,False
2019 SF3,       (2019 SF3),2019-09-21 02:05,0.078290884126624,11712150.0,30.47,0.0782408636959241,0.0783409044396441,6.08711635603674,21914.0,6.08152278519655,23.96,False
2017 SL16,       (2017 SL16),2019-09-21 02:12,0.0202657336463585,3031711.0,7.89,0.0202655940732048,0.0202658732196401,6.47140413691675,23297.0,6.45105552275657,25.92,False
2017 SM21,       (2017 SM21),2019-09-21 02:43,0.0299988819781859,4487769.0,11.67,0.0080324580681765,0.0673544082894232,9.60682446233929,34585.0,9.59757457247398,26.33,False
2019 SU2,       (2019 SU2),2019-09-21 02:48,0.0004814570275186,72025.0,0.19,0.0004803647341069,0.0004825490079201,11.9240510298152,42927.0,11.4505280907933,30.1,False
2019 SD1,       (2019 SD1),2019-09-21 06:46,0.0018695401288676,279679.0,0.73,0.0018648952617311,0.0018741848909386,24.0856482584408,86708.0,24.0264029878167,28.5,False
2019 SS2,       (2019 SS2),2019-09-21 07:12,0.0007682810053405,114933.0,0.3,0.0007658491759725,0.000770711019282,8.80853856940553,31711.0,8.40560178445323,30.7,False
2019 SB5,       (2019 SB5),2019-09-21 07:55,0.0123918618555576,1853796.0,4.82,0.0123539911890288,0.0124297300287907,5.28100168762727,19012.0,5.24012803838404,28.2,False
2019 RE2,       (2019 RE2),2019-09-21 11:54,0.0503030287429913,7525226.0,19.58,0.0503002911715694,0.0503057663165749,8.68077701050171,31251.0,8.67467304124247,24.7,False
2019 SR2,       (2019 SR2),2019-09-21 12:30,0.0444542882066378,6650267.0,17.3,0.0442986690617394,0.0446099054359562,8.27082352408129,29775.0,8.26357348528818,25.49,False
2019 RB3,       (2019 RB3),2019-09-21 14:33,0.0486397545647379,7276404.0,18.93,0.0483470807752557,0.0489324256124511,11.8333806103024,42600.0,11.8287504383234,24.2,False
2019 QP5,       (2019 QP5),2019-09-21 14:54,0.0970316810993556,14515733.0,37.76,0.0959055096225917,0.0981578226149043,6.89747406954582,24831.0,6.89349176825902,25.05,False
2019 SX,       (2019 SX),2019-09-21 16:46,0.0028342189527153,423993.0,1.1,0.0028253900991901,0.0028430473901373,14.4383572572396,51978.0,14.373097754026,29.6,False
2019 TM4,       (2019 TM4),2019-09-21 19:34,0.0759401517263608,11360485.0,29.55,0.0734556560263284,0.0784249096873022,13.0898379590157,47123.0,13.0871572412123,24.0,False
2019 TR6,       (2019 TR6),2019-09-21 20:07,0.0647177019929276,9681630.0,25.19,0.0647172671330219,0.0647181368529216,8.66397552230029,31190.0,8.65922226634913,25.3,False
2019 QZ1,       (2019 QZ1),2019-09-22 01:22,0.0320549132685472,4795347.0,12.47,0.0320245279079748,0.0320852984831157,8.20482690950843,29537.0,8.19468974024128,23.3,False
2022 SK4,       (2022 SK4),2019-09-22 01:32,0.0176844934261171,2645563.0,6.88,0.00966501667234,0.0257846349672178,10.4457110691891,37605.0,10.4312772293897,30.35,False
2019 SL3,       (2019 SL3),2019-09-22 03:55,0.0187388999434764,2803300.0,7.29,0.0186008269804215,0.0188769602772833,6.76871613147252,24367.0,6.74767653237362,27.1,False
2023 MB3,       (2023 MB3),2019-09-22 10:43,0.0922564221542509,13801364.0,35.9,0.0916305528664355,0.0928932614820365,7.25634963501535,26123.0,7.25236841018939,30.0,False
2019 SF8,       (2019 SF8),2019-09-22 19:51,0.0614036344474788,9185853.0,23.9,0.0613263754185586,0.0614808932976349,9.65222801596645,34748.0,9.64773133702384,23.33,False
2019 SG1,       (2019 SG1),2019-09-22 21:08,0.0056752377153711,849003.0,2.21,0.0056477085492862,0.0057027660605998,17.44321986366,62796.0,17.4162836158874,27.8,False
2019 SX6,       (2019 SX6),2019-09-22 22:23,0.0264555537048332,3957695.0,10.3,0.0261841207179564,0.0267269694276376,8.02891417871764,28904.0,8.01636028792195,26.0,False
2019 SS3,       (2019 SS3),2019-09-22 22:46,0.0018794473387783,281161.0,0.73,0.0018733689603659,0.0018855251706582,14.4169255774053,51901.0,14.3182525855024,26.2,False
2007 TQ24,       (2007 TQ24),2019-09-23 03:00,0.0616162592973701,9217661.0,23.98,0.0616160689902684,0.0616164496044753,13.9533699452415,50232.0,13.9502704843799,22.06,False
2019 TU2,       (2019 TU2),2019-09-23 03:44,0.0200497578521229,2999401.0,7.8,0.0196497716851718,0.0204498108586228,9.46115947143204,34060.0,9.44710282884572,26.4,False
2019 SP8,       (2019 SP8),2019-09-23 05:10,0.0641344704261658,9594380.0,24.96,0.0636924409198741,0.0645764910648233,7.67113594676639,27616.0,7.66571825178336,25.4,False
2019 SY6,       (2019 SY6),2019-09-23 06:25,0.0463785200209416,6938128.0,18.05,0.0463740926137617,0.0463829474281187,14.4396854220685,51983.0,14.435706205433,25.07,False
2019 TB8,       (2019 TB8),2019-09-23 10:45,0.0848813276600261,12698066.0,33.03,0.0847806108728831,0.0849820445214105,11.7661909089679,42358.0,11.7635227386616,21.4,False
2019 SH,       (2019 SH),2019-09-23 12:22,0.0522729188052176,7819917.0,20.34,0.0518539585551669,0.0526918780556486,26.0361998042133,93730.0,26.0342419770969,21.91,False
2019 TS5,       (2019 TS5),2019-09-23 13:13,0.0578033593494462,8647259.0,22.5,0.0569198675185444,0.0586868355297118,12.4650367254597,44874.0,12.4613381869019,25.1,False
2019 SA2,       (2019 SA2),2019-09-24 02:51,0.0578155326250873,8649081.0,22.5,0.0554685182990773,0.0601623120392625,8.654079628831,31155.0,8.64875265426298,25.8,False
2019 SU3,       (2019 SU3),2019-09-24 04:19,0.0060693049552121,907955.0,2.36,0.0060692566416442,0.0060693087544045,2.62434032722621,9448.0,2.45135558541535,27.27,False
2019 TP4,       (2019 TP4),2019-09-24 05:15,0.0318260454719635,4761109.0,12.39,0.0310605744546183,0.0325917481802904,6.81391083771565,24530.0,6.80161309747018,26.4,False
523934,523934 (1998 FF14),2019-09-24 07:27,0.0277993154022001,4158718.0,10.82,0.0277990924237123,0.0277995383807179,22.261697698347,80142.0,22.2573918177973,20.62,False
2019 SW1,       (2019 SW1),2019-09-24 10:52,0.0077062105782137,1152833.0,3.0,0.0076825565181209,0.007729864025879,12.7074282658649,45747.0,12.6801899958507,27.3,False
2019 UK9,       (2019 UK9),2019-09-24 11:06,0.0713712368108636,10676985.0,27.78,0.0674275167817492,0.0753153261133715,14.8162448698373,53338.0,14.8137249430647,22.76,False
2019 SY4,       (2019 SY4),2019-09-24 23:43,0.0508143138889891,7601713.0,19.78,0.0507202600785709,0.0509083672285365,8.80950313678131,31714.0,8.80354896079541,24.7,False
2019 TR4,       (2019 TR4),2019-09-25 00:19,0.027998364784567,4188496.0,10.9,0.0276545196825735,0.0283421338508532,4.62730093560978,16658.0,4.60668892812755,26.91,False
2019 SA9,       (2019 SA9),2019-09-25 04:00,0.0234654999034936,3510389.0,9.13,0.0218602753367017,0.025070703240219,12.397694350388,44632.0,12.3885321005807,26.8,False
2019 ST6,       (2019 ST6),2019-09-25 11:10,0.0504584761900824,7548481.0,19.64,0.0494976728973695,0.0514192614725107,14.6484957426343,52735.0,14.6448904655838,25.0,False
2019 SK9,       (2019 SK9),2019-09-25 11:52,0.0078905530865431,1180410.0,3.07,0.0077746632651752,0.0080064349015019,16.9515728917697,61026.0,16.9316409178535,27.1,False
2019 SD2,       (2019 SD2),2019-09-25 12:17,0.0745939968123301,11159103.0,29.03,0.0743158576843108,0.0748721310401244,5.50216846197812,19808.0,5.49567268609701,25.5,False
2019 SG9,       (2019 SG9),2019-09-25 14:06,0.0245021690942921,3665472.0,9.54,0.0243253661558312,0.0246789699543011,16.3463458901452,58847.0,16.339692001325,25.01,False
2019 SV,       (2019 SV),2019-09-25 16:41,0.0609726200824367,9121374.0,23.73,0.0603590424512247,0.0615861905034527,12.1188026435157,43628.0,12.1151961727804,24.03,False
2019 SF6,       (2019 SF6),2019-09-25 17:00,0.0373203571804273,5583046.0,14.52,0.0373199696692999,0.0373207446916014,8.75466400325564,31517.0,8.74650514292364,26.28,False
2019 SU10,       (2019 SU10),2019-09-26 02:35,0.0048230177847659,721513.0,1.88,0.0047881795925208,0.0048578526250044,12.7120403219455,45763.0,12.6685069299887,27.2,False
2019 QY3,       (2019 QY3),2019-09-26 07:36,0.0356640206203674,5335262.0,13.88,0.035628479217076,0.0356995618755589,8.3669799116499,30121.0,8.35804592595196,24.5,False
2019 SW5,       (2019 SW5),2019-09-26 07:54,0.0049277974792658,737188.0,1.92,0.0049271169995257,0.0049284779581098,14.6015052132803,52565.0,14.5644274410033,25.15,False
2019 TF1,       (2019 TF1),2019-09-26 08:06,0.0204877355320322,3064922.0,7.97,0.020312295018413,0.0206631676682371,9.48383932721156,34142.0,9.47011634398374,27.4,False
2019 SP2,       (2019 SP2),2019-09-26 13:38,0.0145494559502718,2176568.0,5.66,0.0145126675442884,0.0145862435915063,9.38528363203713,33787.0,9.36575056805824,24.02,False
2017 KP27,       (2017 KP27),2019-09-26 19:36,0.0108360222621456,1621046.0,4.22,0.0108358453064309,0.0108361992179958,4.70557731196646,16940.0,4.65302869383662,25.8,False
2019 TV2,       (2019 TV2),2019-09-26 19:49,0.0736052860592786,11011194.0,28.64,0.0735653939872404,0.0736451781025938,9.3388249928264,33620.0,9.33494794396893,23.15,False
2019 SU6,       (2019 SU6),2019-09-26 21:27,0.0074144345695857,1109184.0,2.89,0.0073955674940908,0.0074333013754496,15.0304755222813,54110.0,15.0065474656122,26.4,False
2023 HA,       (2023 HA),2019-09-26 23:23,0.0508141707696314,7601692.0,19.78,0.0476834986410583,0.0540915770089626,7.69381087931643,27698.0,7.68699254191636,27.67,False
2019 SO8,       (2019 SO8),2019-09-27 01:39,0.0197056253767242,2947920.0,7.67,0.0196319347479696,0.0197793143010229,9.47244239441633,34101.0,9.45815714715862,26.7,False
2019 SC6,       (2019 SC6),2019-09-27 03:42,0.0035587987210374,532389.0,1.38,0.0035424662526882,0.0035751306482037,16.5292441676432,59505.0,16.4838863429775,27.8,False
2019 TB,       (2019 TB),2019-09-27 03:52,0.0157005865676703,2348774.0,6.11,0.0156885419808107,0.0157126309780957,5.8512041943469,21064.0,5.82212839820517,27.3,False
2006 QV89,       (2006 QV89),2019-09-27 03:54,0.0463083083684272,6927624.0,18.02,0.0463074424845904,0.0463091742522114,4.12642183321764,14855.0,4.11245443693468,25.5,False
2019 SW3,       (2019 SW3),2019-09-27 09:55,0.0944902438670786,14135539.0,36.77,0.0944084700920974,0.0945720176056434,9.06606106397696,32638.0,9.0629501982669,24.3,False
2019 ST8,       (2019 ST8),2019-09-27 15:10,0.0187752623903929,2808739.0,7.31,0.0186910152935292,0.0188595087483268,17.0148673206108,61254.0,17.0065246661046,25.39,False
2019 VX5,       (2019 VX5),2019-09-27 15:14,0.038363855087208,5739151.0,14.93,0.0383603400891694,0.0383673700834714,7.29194391590278,26251.0,7.28241308625372,23.56,False
2019 SB9,       (2019 SB9),2019-09-27 18:09,0.0065380376795897,978077.0,2.54,0.0064999925479574,0.0065760795411848,10.2663285301329,36959.0,10.2265552089651,28.1,False
2021 TD7,       (2021 TD7),2019-09-27 20:12,0.0380919889617562,5698480.0,14.82,0.0241298077005544,0.0853295365815999,12.3933102493269,44616.0,12.3876649066332,26.66,False
2019 SZ8,       (2019 SZ8),2019-09-28 00:32,0.0872642911955948,13054552.0,33.96,0.0845671254505575,0.0899612328615315,6.73962599283576,24263.0,6.73509403316268,26.2,False
2019 SX8,       (2019 SX8),2019-09-28 07:50,0.0025507643301165,381589.0,0.99,0.002543586852241,0.0025579406507538,8.37941538508119,30166.0,8.25381370514235,28.9,False
2024 EG4,       (2024 EG4),2019-09-28 12:37,0.0488592578557369,7309241.0,19.01,0.036058261758135,0.0694059122772169,11.2935424959232,40657.0,11.28871270673,24.68,False
2019 SF9,       (2019 SF9),2019-09-28 15:04,0.005230771413025,782512.0,2.04,0.0052148988297959,0.0052466435409823,14.3292263077793,51585.0,14.2936333901828,24.4,False
2019 TE,       (2019 TE),2019-09-28 20:33,0.0023819000554919,356327.0,0.93,0.0022692356610513,0.0024945611231914,19.629349230353,70666.0,19.5722783305777,28.0,False
354030,354030 (2001 RB18),2019-09-28 22:51,0.0926789530615904,13864574.0,36.07,0.0926789490585915,0.0926789570645892,6.4331314502416,23159.0,6.42866091277328,18.61,False
2019 UH6,       (2019 UH6),2019-09-29 03:14,0.0272116145524099,4070800.0,10.59,0.0271562165392071,0.0272670116974829,6.89285096585053,24814.0,6.87863071121284,24.7,False
2022 HB,       (2022 HB),2019-09-29 04:24,0.087233991498153,13050019.0,33.95,0.0872337935840344,0.0872341894128071,10.1612617441896,36581.0,10.1582553686794,21.94,False
2019 TA,       (2019 TA),2019-09-29 06:51,0.0030017067834064,449049.0,1.17,0.0029914502437217,0.0030119604439388,6.2503675853341,22501.0,6.10670004306748,29.4,False
2019 SE5,       (2019 SE5),2019-09-29 07:40,0.0145137266659437,2171223.0,5.65,0.014495427146835,0.0145320257989231,6.64242017603578,23913.0,6.61472440756991,26.66,False
2019 SO1,       (2019 SO1),2019-09-29 09:19,0.0290149161697079,4340570.0,11.29,0.0287760328031451,0.0292537886835929,7.49168796404785,26970.0,7.47942015279101,26.8,False
2019 ST2,       (2019 ST2),2019-09-29 13:26,0.0959484288040094,14353681.0,37.34,0.0938714002242941,0.0980254241601653,12.2499303445075,44100.0,12.2476631903023,23.4,False
2019 SA5,       (2019 SA5),2019-09-29 15:21,0.0492173195218148,7362806.0,19.15,0.0489743299428951,0.0494603048337819,7.81185742488292,28123.0,7.80492423880063,25.8,False
2019 TY1,       (2019 TY1),2019-09-29 15:50,0.0475447812774536,7112598.0,18.5,0.0471964479272396,0.0478931000211826,6.25714815424434,22526.0,6.24818534361621,26.01,False
2019 TD,       (2019 TD),2019-09-29 18:49,0.0008694478019915,130068.0,0.34,0.0008669343361062,0.0008719604627843,10.0992151347219,36357.0,9.79106818775768,29.2,False
2019 SE11,       (2019 SE11),2019-09-29 19:12,0.071663758986343,10720746.0,27.89,0.0525352737751151,0.0912939472987744,7.51571022816952,27057.0,7.51076158947341,25.74,False
2019 TF,       (2019 TF),2019-09-29 21:19,0.046016152801227,6883918.0,17.91,0.0450914686413201,0.046941374461993,10.026756238145,36096.0,10.0209797124111,27.6,False
2019 SN4,       (2019 SN4),2019-09-29 21:44,0.016749820935911,2505738.0,6.52,0.0166590793293103,0.0168405617626222,19.5907690615335,70527.0,19.5826474776662,24.4,False
2019 TC,       (2019 TC),2019-09-29 22:39,0.0370255270742869,5538940.0,14.41,0.0367885070825386,0.0372625441732148,12.3029225526308,44291.0,12.2970718760136,26.4,False
2021 VQ3,       (2021 VQ3),2019-09-29 23:38,0.0654153892739566,9786003.0,25.46,0.0463134140918895,0.101602351773564,12.3373585116954,44414.0,12.3340565778938,26.17,False
2019 SH3,       (2019 SH3),2019-09-30 01:37,0.0080303932507535,1201330.0,3.13,0.0080303134505215,0.0080304730509878,14.1499683499536,50940.0,14.1265001180562,25.6,False
2019 SN3,       (2019 SN3),2019-09-30 11:45,0.0056512307881362,845412.0,2.2,0.0056453685834003,0.0056570928005419,7.68608615690716,27670.0,7.62449652767849,26.5,False
2019 TU5,       (2019 TU5),2019-09-30 14:04,0.0438010601928601,6552545.0,17.05,0.043108180361922,0.0444939336477888,20.4712765867739,73697.0,20.4683048226736,24.6,False
2019 SP,       (2019 SP),2019-09-30 17:41,0.0169823624330186,2540525.0,6.61,0.0169822727616434,0.0169824521043928,15.0582708811661,54210.0,15.0478479594568,24.6,False
2019 TC2,       (2019 TC2),2019-09-30 22:02,0.0111602351318883,1669547.0,4.34,0.0111227079352057,0.0111977614698439,11.4673401669612,41282.0,11.4465014440002,27.9,False
2019 SG4,       (2019 SG4),2019-10-01 00:32,0.081855144051328,12245355.0,31.86,0.0818532090353172,0.081857079067311,12.856199524004,46282.0,12.8536673324972,24.84,False
2019 TV5,       (2019 TV5),2019-10-01 04:05,0.0589253683619384,8815110.0,22.93,0.0573800306942757,0.0604706812843835,17.1276733485532,61660.0,17.12503309793,25.4,False
2025 QX4,       (2025 QX4),2019-10-01 07:37,0.0890443629909825,13320847.0,34.65,0.0883877593605746,0.0897054346641269,5.83807148261105,21017.0,5.83294372738326,25.86,False
2019 TR,       (2019 TR),2019-10-01 10:36,0.0401680431624619,6009054.0,15.63,0.0400031712383964,0.0403329123796017,8.14223856704912,29312.0,8.13408767218623,25.6,False
2019 SJ9,       (2019 SJ9),2019-10-01 12:22,0.0199721959547051,2987798.0,7.77,0.0199033873923304,0.0200410027286178,8.38703908386972,30193.0,8.37111735244193,27.1,False
2019 SM8,       (2019 SM8),2019-10-01 13:56,0.0010649508892567,159314.0,0.41,0.0010637854552031,0.0010661162668123,14.2244187193918,51208.0,14.0474246781669,29.2,False
2019 TP3,       (2019 TP3),2019-10-01 15:02,0.0122637294120366,1834628.0,4.77,0.0121529819987389,0.0123744795000977,8.93312284437127,32159.0,8.90876836186268,26.4,False
2019 SE8,       (2019 SE8),2019-10-01 15:12,0.0072527755951879,1085000.0,2.82,0.0072473350920771,0.0072582160992757,22.8564232988844,82283.0,22.8403445360641,26.94,False
2019 SE9,       (2019 SE9),2019-10-01 21:59,0.0361534675490524,5408482.0,14.07,0.0361482029062381,0.0361587321775037,4.05084367760406,14583.0,4.0326091091848,25.16,False
2018 FK5,       (2018 FK5),2019-10-01 22:56,0.0340470971924218,5093373.0,13.25,0.0326946937524838,0.0353998356489921,10.4759900289584,37714.0,10.4685170782518,28.3,False
2019 SD8,       (2019 SD8),2019-10-02 02:29,0.0035583231332226,532318.0,1.38,0.0035582883810497,0.0035583578853661,10.896756326851,39228.0,10.8278203958987,27.4,False
2019 SM4,       (2019 SM4),2019-10-02 03:49,0.0536843537754447,8031065.0,20.89,0.0533643675988745,0.0540043379066648,13.608982761168,48992.0,13.6053352454882,23.47,False
2017 EY2,       (2017 EY2),2019-10-02 05:02,0.0949250775831628,14200589.0,36.94,0.089686012904624,0.138019316975327,15.7307915587522,56631.0,15.7290071043589,21.7,False
2019 SX3,       (2019 SX3),2019-10-02 06:00,0.0221769961450045,3317631.0,8.63,0.0221769790558765,0.0221770132341324,8.73401065541015,31442.0,8.72024368651031,25.4,False
2019 TT2,       (2019 TT2),2019-10-02 06:16,0.0155696896203729,2329192.0,6.06,0.0155356591321184,0.0156037194792661,9.08164429729142,32694.0,9.06278093169269,26.8,False
2019 TY6,       (2019 TY6),2019-10-02 10:19,0.087146090850858,13036870.0,33.91,0.0866258951803301,0.0876662854706408,13.8301786781707,49789.0,13.8279677666123,25.04,False
2019 TS2,       (2019 TS2),2019-10-02 12:25,0.0696167060691916,10414511.0,27.09,0.0695174840895898,0.0697159275386878,6.50798428597595,23429.0,6.50210060994704,25.59,False
2019 SJ1,       (2019 SJ1),2019-10-02 14:46,0.0667940486336895,9992247.0,25.99,0.0667833962901547,0.0668047009797758,9.63980599658867,34703.0,9.63566695737389,24.39,False
2019 SA6,       (2019 SA6),2019-10-02 15:35,0.030175151440916,4514138.0,11.74,0.0299974347608742,0.0303528668167488,16.5986225051132,59755.0,16.5933019069363,25.34,False
2019 TW,       (2019 TW),2019-10-02 16:41,0.0115662979410848,1730294.0,4.5,0.0115621913224699,0.0115704044565785,3.68540737795266,13267.0,3.62236055158734,27.78,False
2019 TQ,       (2019 TQ),2019-10-02 20:38,0.0216961633737017,3245700.0,8.44,0.0216330581250159,0.0217592684372653,21.9649494981213,79074.0,21.9593576612919,24.7,False
2018 LG4,       (2018 LG4),2019-10-02 21:49,0.0353110417997503,5282457.0,13.74,0.0347095816549051,0.036084999241021,8.09051468123051,29126.0,8.08118264927992,27.0,False
2019 SL8,       (2019 SL8),2019-10-03 02:40,0.0201969227942769,3021417.0,7.86,0.0200742336539526,0.0203196097002772,13.2609070726264,47739.0,13.2509549225433,25.9,False
2019 SK4,       (2019 SK4),2019-10-03 03:10,0.0831810041045576,12443701.0,32.37,0.0816524769356221,0.0847095206304798,18.3655584448824,66116.0,18.3638142111415,24.2,False
2019 SP3,       (2019 SP3),2019-10-03 06:33,0.002485061229647,371760.0,0.97,0.0024849990793145,0.0024851233797345,8.65569844688907,31161.0,8.53092716351819,26.2,False
2019 SH9,       (2019 SH9),2019-10-03 07:31,0.0120295002567903,1799588.0,4.68,0.0117879710345177,0.0122710090087918,15.4617453803714,55662.0,15.4474133545532,27.8,False
2019 TG2,       (2019 TG2),2019-10-03 12:34,0.056507760455603,8453441.0,21.99,0.0562267513002951,0.0567887687903493,17.7331383451977,63839.0,17.730479143845,24.0,False
2019 SC8,       (2019 SC8),2019-10-03 14:29,0.0860282835761125,12869648.0,33.48,0.0852569716643055,0.0867995933389369,19.9671766457065,71882.0,19.9656254331597,23.5,False
2019 TK,       (2019 TK),2019-10-03 14:58,0.0031239649544673,467339.0,1.22,0.0031158488456843,0.0031320807261113,13.9360155106251,50170.0,13.8746782499505,28.1,False
2016 HA,       (2016 HA),2019-10-04 00:10,0.0876129656571328,13106713.0,34.1,0.0331430697297937,0.142890036146131,14.9735885376529,53905.0,14.9715573617395,26.2,False
2014 VA,       (2014 VA),2019-10-04 19:40,0.0449980928544331,6731619.0,17.51,0.0449978727496729,0.0449983129591959,6.17873662146249,22243.0,6.16914580103743,24.51,False
2019 TO6,       (2019 TO6),2019-10-04 22:53,0.0104504319241144,1563362.0,4.07,0.0103654519833512,0.0105353923807691,5.78643046737203,20831.0,5.742199093691,28.7,False
2019 TX,       (2019 TX),2019-10-04 23:37,0.003200961585113,478857.0,1.25,0.0031954695097202,0.0032064530726371,7.25034771117125,26101.0,7.13461579981795,28.7,False
2019 TV,       (2019 TV),2019-10-05 06:56,0.0105721029950062,1581564.0,4.11,0.0105477282749721,0.0105964776113703,9.1046677470732,32777.0,9.07694421357421,28.1,False
2019 QV,       (2019 QV),2019-10-05 07:31,0.0760142080773637,11371564.0,29.58,0.0760039923659667,0.0760244237871793,8.54672687339047,30768.0,8.5426246246098,22.55,False
2017 TJ4,       (2017 TJ4),2019-10-05 12:05,0.0342657567165657,5126084.0,13.34,0.0291272111788749,0.0394703940498766,8.86945124715803,31930.0,8.86067982367432,25.2,False
2019 TO5,       (2019 TO5),2019-10-05 12:55,0.0792068421258872,11849175.0,30.82,0.0782648014644204,0.0801488788937612,19.5679054103104,70444.0,19.566186218253,24.92,False
2019 TE3,       (2019 TE3),2019-10-05 18:41,0.0311259496443169,4656376.0,12.11,0.0310312415932888,0.0312206569914516,11.8339193957099,42602.0,11.8266834727256,25.5,False
2019 TN5,       (2019 TN5),2019-10-05 22:38,0.000827113393577,123734.0,0.32,0.0008258430693504,0.0008283835753321,12.7262401999562,45814.0,12.4705392958258,28.3,False
2021 TJ10,       (2021 TJ10),2019-10-05 22:38,0.08180050615343,12237182.0,31.83,0.0776220124038163,0.0859846880425583,4.74078397220862,17067.0,4.7339082036058,28.98,False
2019 TF3,       (2019 TF3),2019-10-06 11:10,0.0094251664169464,1409985.0,3.67,0.009412663907848,0.0094376681972314,5.10602506664063,18382.0,5.05035594866903,28.0,False
2019 UN,       (2019 UN),2019-10-06 15:44,0.0777807014838131,11635827.0,30.27,0.0775490250021397,0.0780123771050664,10.378769507478,37364.0,10.3754683692737,24.9,False
2019 UX,       (2019 UX),2019-10-06 17:39,0.0192264551294936,2876237.0,7.48,0.0188854682242039,0.0195673997129856,8.59823287967642,30954.0,8.58210001246634,26.07,False
2019 SZ4,       (2019 SZ4),2019-10-06 22:52,0.0479003957951338,7165797.0,18.64,0.0468502301176143,0.0489504396943623,6.49200045757068,23371.0,6.48342649479912,25.6,False
